Date,High,Low,Open,Close,Volume,Adj Close,200ma,100ma,50ma,10ma,5ma
2018-01-16,347.7300109863281,331.3299865722656,339.8999938964844,335.1600036621094,12305500.0,328.7085876464844,227.88873779296875,262.34331130981445,279.0804461669922,308.78757629394534,321.3294189453125
2018-01-17,352.2300109863281,336.4100036621094,337.7300109863281,351.010009765625,9611700.0,344.2535095214844,228.75899383544922,263.4632612609863,280.8415673828125,314.1003051757813,327.7200012207031
2018-01-18,350.8299865722656,339.1499938964844,350.70001220703125,340.1600036621094,9458600.0,333.61236572265625,229.57705474853515,264.470458984375,282.4070343017578,318.25476989746096,331.623388671875
2018-01-19,344.0,335.75,341.6700134277344,337.7300109863281,7264400.0,331.2291259765625,230.3733351135254,265.4816264343262,283.87957275390625,322.2817321777344,333.5083923339844
2018-01-22,341.3800048828125,332.0400085449219,335.2900085449219,338.0,6792900.0,331.49395751953125,231.17873489379883,266.4828581237793,285.31721740722656,325.1416046142578,333.85950927734376
2018-01-23,338.94000244140625,334.80999755859375,338.3399963378906,335.5899963378906,4537800.0,329.13031005859375,231.97092086791992,267.4281639099121,286.71851501464846,327.6366363525391,333.9438537597656
2018-01-24,338.989990234375,334.1400146484375,336.20001220703125,334.69000244140625,4205400.0,328.24761962890625,232.75157188415528,268.36493545532227,288.1306005859375,329.23133850097656,330.74267578125
2018-01-25,343.6199951171875,335.29998779296875,336.2099914550781,343.1099853515625,4747500.0,336.5055236816406,233.57971969604492,269.3920901489258,289.74413146972654,331.47234802246095,331.32130737304686
2018-01-26,345.9800109863281,341.25,344.3299865722656,343.2200012207031,5236300.0,336.61346435546875,234.4035472869873,270.41378829956057,291.3290252685547,332.9532836914062,332.39817504882814
2018-01-29,344.4800109863281,340.1000061035156,341.2300109863281,340.82000732421875,3324900.0,334.2596435546875,235.22773155212403,271.44443283081057,292.8797888183594,333.40541076660156,332.95131225585936
2018-01-30,339.9800109863281,334.1600036621094,339.1700134277344,337.7099914550781,4983100.0,331.20947265625,236.0387339782715,272.46779266357424,294.34797302246096,333.65549926757814,333.3671447753906
2018-01-31,360.9700012207031,351.6199951171875,360.5,354.3699951171875,11409600.0,347.5487976074219,236.91507301330566,273.63805953979494,296.1264666748047,333.9850280761719,337.2273803710938
2018-02-01,361.45001220703125,352.0400085449219,352.95001220703125,356.94000244140625,6067600.0,350.0693359375,237.80964447021483,274.8094367980957,297.98361633300783,335.63072509765624,339.9401428222656
2018-02-02,355.20001220703125,348.70001220703125,354.0,348.9100036621094,5486100.0,342.19390869140625,238.6621923828125,275.88440307617185,299.63677001953124,336.7272033691406,341.0562316894531
2018-02-05,350.0,317.3900146484375,342.6700134277344,328.8800048828125,10511300.0,322.5494689941406,239.4121875,276.7630224609375,300.8507440185547,335.83275451660154,338.7141967773438
2018-02-06,341.6700134277344,317.6499938964844,320.0,340.9100036621094,11935100.0,334.3479309082031,240.2159780883789,277.74645751953125,302.3367791748047,336.3545166015625,339.3418884277344
2018-02-07,353.5899963378906,339.8699951171875,340.5199890136719,348.1199951171875,7946700.0,341.41912841796875,241.04704093933105,278.76841262817385,303.9499188232422,337.6716674804687,338.11595458984374
2018-02-08,349.0,329.3999938964844,348.0,329.6600036621094,8295900.0,324.91046142578125,241.78858337402343,279.5885043334961,305.23876953125,336.5121612548828,333.0841796875
2018-02-09,337.80999755859375,319.25,333.54998779296875,332.8299865722656,8833000.0,328.0347595214844,242.55440841674806,280.40003845214846,306.5428338623047,335.6542907714844,330.2523498535156
2018-02-12,347.75,335.1300048828125,336.57000732421875,343.79998779296875,6885000.0,338.8467102050781,243.3670275115967,281.3257400512695,308.0374420166016,336.1129974365234,333.5117980957031
2018-02-13,347.8800048828125,340.2900085449219,340.45001220703125,343.1600036621094,4030200.0,338.2159423828125,244.16874580383302,282.2158688354492,309.3723223876953,336.8136444091797,334.285400390625
2018-02-14,347.42999267578125,341.1700134277344,341.3399963378906,344.8500061035156,4340200.0,339.8816223144531,244.9905332183838,283.11699645996094,310.8468286132813,336.0469268798828,333.9778991699219
2018-02-15,356.54998779296875,348.04998779296875,348.4700012207031,356.4599914550781,5827500.0,351.3243103027344,245.8644817352295,284.1285511779785,312.4209265136719,336.17242431640625,339.2606689453125
2018-02-16,359.5,353.510009765625,356.5899963378906,355.0400085449219,5211600.0,349.9248046875,246.7316732788086,285.14688919067385,314.0146990966797,336.9455139160156,343.6386779785156
2018-02-20,357.7900085449219,351.3999938964844,352.0,353.3500061035156,4303400.0,348.2591552734375,247.59207633972167,286.154619140625,315.52160888671875,339.5164825439453,345.5211669921875
2018-02-21,360.80999755859375,351.75,352.55999755859375,352.3699951171875,5258600.0,347.2932434082031,248.43831512451172,287.1372769165039,316.9366247558594,340.81101379394534,347.3366271972656
2018-02-22,358.07000732421875,352.6400146484375,354.6499938964844,355.9200134277344,3414300.0,350.7921447753906,249.2971883392334,288.16477630615236,318.34453247070314,341.7483154296875,349.51873168945315
2018-02-23,358.7699890136719,353.07000732421875,358.17999267578125,356.6600036621094,3355400.0,351.5214538574219,250.1554256439209,289.2001539611816,319.8207708740234,344.40941467285154,349.55816040039065
2018-02-26,364.0499877929688,358.2099914550781,359.5,363.4800109863281,4148100.0,358.24322509765625,251.05847213745116,290.28538528442385,321.2984558105469,347.4302612304688,351.2218444824219
2018-02-27,369.8900146484375,363.2999877929688,364.6000061035156,364.6400146484375,4774100.0,359.3865051269531,251.9635501098633,291.3872196960449,322.76173706054686,349.48424072265624,353.447314453125
2018-02-28,371.6000061035156,362.2099914550781,366.7999877929688,362.2099914550781,5472900.0,356.991455078125,252.8599983215332,292.4621771240234,324.13710205078127,351.3617919921875,355.3869567871094
2018-03-01,362.739990234375,346.3999938964844,362.3299865722656,349.69000244140625,8978000.0,344.65185546875,253.6989183807373,293.3832048034668,325.2644989013672,351.8388153076172,354.1588989257813
2018-03-02,346.0899963378906,335.29998779296875,341.82000732421875,344.6700134277344,10021300.0,339.7041931152344,254.51159706115723,294.25778045654295,326.2497882080078,350.6768035888672,351.7954467773437
2018-03-05,354.7699890136719,336.6099853515625,338.0,352.75,8140200.0,347.66778564453125,255.3831002807617,295.21384521484373,327.3725775146484,350.4511016845703,349.68035888671875
2018-03-06,355.2099914550781,346.0199890136719,354.239990234375,348.9200134277344,4888300.0,343.8929748535156,256.2424205780029,296.10738418579103,328.40712097167966,350.0144836425781,346.58165283203124
2018-03-07,348.4100036621094,339.5,341.5199890136719,347.0400085449219,4575700.0,342.0400390625,257.0761848449707,296.9774186706543,329.4609008789063,349.4891632080078,343.59136962890625
2018-03-08,352.5,343.95001220703125,349.510009765625,348.7300109863281,4319900.0,343.7057189941406,257.90416793823243,297.85952499389646,330.54662170410154,348.7805206298828,343.4021423339844
2018-03-09,354.8900146484375,350.2300109863281,352.6499938964844,354.5199890136719,3538300.0,349.41229248046875,258.7615566253662,298.81011032104493,331.7413739013672,348.5696044921875,345.34376220703126
2018-03-12,355.2300109863281,343.260009765625,355.20001220703125,344.19000244140625,6088800.0,339.2311096191406,259.5595059204102,299.6685415649414,332.72740234375,346.66839294433595,343.65642700195315
2018-03-13,347.8800048828125,337.6099853515625,345.32000732421875,338.6700134277344,5443800.0,333.7906494140625,260.3214282989502,300.48359161376953,333.5903021240234,344.1088073730469,341.6359619140625
2018-03-14,340.5199890136719,322.29998779296875,339.7900085449219,330.260009765625,13057900.0,325.5018310546875,261.0442339324951,301.2019012451172,334.31567138671875,340.9598449707031,338.3283203125
2018-03-15,332.9200134277344,322.9100036621094,332.29998779296875,329.9800109863281,8766000.0,325.2258605957031,261.7642535400391,301.9272059631348,334.99766418457034,339.0172454833984,334.6323486328125
2018-03-16,330.8299865722656,325.6300048828125,329.82000732421875,330.4700012207031,9329000.0,325.7087707519531,262.48305137634276,302.6016383361816,335.6704852294922,337.6177032470703,329.8916442871094
2018-03-19,333.3299865722656,326.7799987792969,327.45001220703125,331.760009765625,6328900.0,326.980224609375,263.2097095489502,303.31249008178713,336.3908996582031,335.5489471435547,327.44146728515625
2018-03-20,339.70001220703125,331.0,331.8399963378906,337.6300048828125,6500500.0,332.765625,263.95118530273436,304.04529678344727,336.98830749511717,334.43621215820315,327.23646240234376
2018-03-21,341.9100036621094,335.1700134277344,337.07000732421875,337.1000061035156,4056300.0,332.2432556152344,264.69625541687014,304.84682373046877,337.54957275390626,333.45653381347654,328.5847473144531
2018-03-22,332.67999267578125,319.010009765625,330.1099853515625,319.6099853515625,7282200.0,315.0052185058594,265.3658023071289,305.46767852783205,337.6036651611328,330.58648376464845,326.5406188964844
2018-03-23,331.1400146484375,318.32000732421875,320.1499938964844,321.0,7237500.0,316.3752136230469,266.03565353393554,306.1296447753906,337.6492608642578,327.28277587890625,324.6739074707031
2018-03-26,331.94000244140625,323.5899963378906,330.4800109863281,328.9700012207031,5392900.0,324.23040771484375,266.7359077453613,306.84294631958005,337.6977868652344,325.78270568847654,324.1239440917969
2018-03-27,334.8800048828125,319.0,331.510009765625,321.1199951171875,5355500.0,316.49346923828125,267.3969924926758,307.4912677001953,337.4328887939453,324.05298767089846,320.8695129394531
2018-03-28,323.239990234375,311.1700134277344,321.8500061035156,320.0199890136719,5634700.0,315.4093322753906,268.0528018951416,308.1236749267578,337.1669036865234,323.0437377929687,317.5027282714844
2018-03-29,330.4800109863281,322.0,323.3800048828125,327.8800048828125,3652100.0,323.1560974121094,268.7420601654053,308.7932614135742,336.7449554443359,322.8367614746094,319.1329040527344
2018-04-02,329.94000244140625,317.1700134277344,325.20001220703125,322.44000244140625,5024900.0,317.7944641113281,269.39825561523435,309.4178158569336,336.42859741210935,322.0453308105469,319.4167541503906
2018-04-03,331.1000061035156,323.0899963378906,324.760009765625,330.82000732421875,4783100.0,326.0537414550781,270.080862121582,310.10233123779295,336.32508972167966,321.9526824951172,319.7814208984375
2018-04-04,327.80999755859375,311.8800048828125,312.29998779296875,327.44000244140625,8235700.0,322.7224426269531,270.7420120239258,310.73343841552736,336.1496594238281,320.9483642578125,321.0272155761719
2018-04-05,338.9599914550781,330.260009765625,330.5899963378906,336.3999938964844,6220000.0,331.5533447265625,271.4345160675049,311.458317565918,336.1981201171875,320.87937316894534,324.2560180664062
2018-04-06,334.5899963378906,322.2099914550781,330.6099853515625,326.1199951171875,5713600.0,321.42144775390625,272.0799971008301,312.0960986328125,336.0615966796875,321.52099609375,323.9090881347656
2018-04-09,334.8800048828125,322.04998779296875,332.25,322.4800109863281,4931700.0,317.8338928222656,272.70346755981444,312.7161477661133,335.6881640625,321.6668640136719,323.91697387695314
2018-04-10,336.69000244140625,329.54998779296875,331.3500061035156,334.8299865722656,5552000.0,330.0059509277344,273.3864891815185,313.44251953125,335.55601379394534,322.2444183349609,324.70741577148436
2018-04-11,337.57000732421875,326.30999755859375,331.6000061035156,327.3599853515625,4573500.0,322.6435852050781,274.01917137145995,314.10174072265625,335.3236926269531,322.85942993164065,324.6916442871094
2018-04-12,338.3500061035156,330.4599914550781,331.9800109863281,337.4800109863281,4325000.0,332.6177978515625,274.71263389587403,314.8499160766602,335.3518591308594,324.5802764892578,324.9045349121094
2018-04-13,339.6700134277344,326.6000061035156,338.989990234375,329.2799987792969,4733500.0,324.5359191894531,275.3709720611572,315.5090341186523,334.8916015625,324.7182586669922,325.5274291992188
2018-04-16,333.2200012207031,327.6300048828125,332.3399963378906,331.7699890136719,3901400.0,326.99005126953125,276.0380413818359,316.2068161010742,334.4300158691406,325.6378173828125,327.35866088867186
2018-04-17,339.739990234375,333.6499938964844,334.7300109863281,336.7200012207031,3381800.0,331.8687438964844,276.7399771118164,316.9301412963867,334.2235125732422,326.2193176269531,327.73121948242186
2018-04-18,342.3999938964844,337.17999267578125,338.3299865722656,341.0,3117500.0,336.0870666503906,277.46159843444826,317.6725042724609,334.4942645263672,327.5557800292969,330.4199157714844
2018-04-19,342.4100036621094,337.5,340.19000244140625,340.6400146484375,3006800.0,335.73223876953125,278.17737274169923,318.4293649291992,334.52195068359373,327.9736694335937,331.0428039550781
2018-04-20,341.3999938964844,335.04998779296875,340.7300109863281,338.6700134277344,3038000.0,333.7906494140625,278.8678266143799,319.1596499633789,334.36938110351565,329.21058959960936,332.89375
2018-04-23,341.260009765625,336.0,339.54998779296875,338.8399963378906,2765600.0,333.95819091796875,279.5607182312012,319.89455261230466,334.5503356933594,330.82301940917966,334.2873779296875
2018-04-24,347.6700134277344,323.2799987792969,343.1700134277344,329.05999755859375,7051800.0,324.3190612792969,280.20109893798826,320.50942779541015,334.4760217285156,330.25433044433595,332.77744140625
2018-04-25,344.9100036621094,330.5199890136719,338.1199951171875,342.8599853515625,11023600.0,337.9202575683594,280.90177627563475,321.2474673461914,334.4574926757812,331.78199768066406,333.1440795898437
2018-04-26,345.6499938964844,338.3299865722656,344.010009765625,342.7900085449219,5273600.0,337.85125732421875,281.5909083557129,321.9112606811523,334.45019897460935,332.3053436279297,333.56788330078126
2018-04-27,342.9200134277344,337.7699890136719,341.25,340.8800048828125,3390400.0,335.96881103515625,282.2698038482666,322.60938568115233,334.37194274902345,333.4486328125,334.003515625
2018-04-30,342.5799865722656,333.3999938964844,341.1700134277344,333.55999755859375,3721600.0,328.7542419433594,282.91364486694334,323.1707339477539,333.92054138183596,333.6250518798828,332.9627258300781
2018-05-01,333.9100036621094,324.17999267578125,332.5,329.5400085449219,4313100.0,324.7922058105469,283.52662078857423,323.71629425048826,333.4178894042969,332.9173980712891,333.05735473632814
2018-05-02,330.7099914550781,323.9800109863281,329.5,324.19000244140625,3436100.0,319.519287109375,284.11085632324216,324.1823504638672,332.8430920410156,331.2606201171875,329.3771606445313
2018-05-03,332.6300048828125,319.1300048828125,322.9700012207031,330.69000244140625,6383200.0,325.92559814453125,284.73080841064456,324.6761819458008,332.4157391357422,330.2799560546875,326.9920288085938
2018-05-04,335.8900146484375,328.0400085449219,328.0400085449219,334.42999267578125,3655100.0,329.6116943359375,285.35639053344727,325.16833129882815,331.9921301269531,329.862060546875,325.72060546875
2018-05-07,342.9800109863281,335.2099914550781,335.2300109863281,340.42999267578125,4192200.0,335.5252685546875,286.0144497680664,325.7464886474609,331.6722064208984,330.0187683105469,327.07481079101564
2018-05-08,341.94000244140625,336.6099853515625,339.7699890136719,338.3699951171875,4014100.0,333.4949645996094,286.65333892822264,326.2378485107422,331.1772412109375,330.9363586425781,328.81536254882815
2018-05-09,346.92999267578125,338.5799865722656,339.489990234375,344.5,4347000.0,339.5366516113281,287.3222426605225,326.77099060058595,330.780244140625,331.097998046875,332.81883544921874
2018-05-10,348.57000732421875,342.4100036621094,343.989990234375,344.07000732421875,3920400.0,340.8044738769531,287.99612785339355,327.2968032836914,330.45650451660157,331.39331970214846,335.79461059570315
2018-05-11,345.4200134277344,341.04998779296875,343.7699890136719,342.4599914550781,2332200.0,339.2097473144531,288.5602668762207,327.8060806274414,330.3476623535156,331.7174133300781,337.71422119140624
2018-05-14,347.739990234375,343.8900146484375,344.0,344.5899963378906,2520300.0,341.3195495605469,289.0983479309082,328.3148788452148,330.37996948242187,332.97394409179685,338.8730773925781
2018-05-15,343.8500061035156,340.260009765625,343.0,342.1199951171875,3009100.0,338.87298583984375,289.62288703918455,328.78832550048827,330.2040734863281,334.38202209472655,339.948681640625
2018-05-16,343.55999755859375,340.29998779296875,342.0,340.9700012207031,2230100.0,337.73388671875,290.1359607696533,329.24400634765624,330.0808917236328,336.20348205566404,339.5881286621094
2018-05-17,344.7699890136719,340.25,340.4700012207031,344.1400146484375,2483300.0,340.87384033203125,290.67937705993654,329.75923431396484,330.05756774902346,337.69830627441405,339.602001953125
2018-05-18,352.04998779296875,345.19000244140625,345.6000061035156,351.2300109863281,4327700.0,347.89654541015625,291.2651314544678,330.34400299072263,330.1413842773438,339.52679138183595,341.3393615722656
2018-05-21,365.0,358.45001220703125,358.4599914550781,363.9200134277344,6785400.0,360.46612548828125,291.9122791290283,331.0519174194336,330.3624609375,342.0208770751953,345.1686767578125
2018-05-22,364.8500061035156,354.5199890136719,364.0,355.0199890136719,5389400.0,351.6505432128906,292.51796699523925,331.6691259765625,330.610849609375,343.83643493652346,347.72418823242185
2018-05-23,359.6000061035156,351.6199951171875,352.2799987792969,359.2099914550781,4457800.0,355.80078125,293.1321876525879,332.32067718505857,331.0510522460938,345.4628479003906,351.3375671386719
2018-05-24,360.6600036621094,354.3699951171875,358.45001220703125,359.0,3932100.0,355.5928039550781,293.74890785217286,332.98427154541014,331.6528717041016,346.9416809082031,354.28135986328124
2018-05-25,360.6000061035156,357.04998779296875,358.1199951171875,360.0899963378906,2463700.0,356.6724548339844,294.38941467285156,333.6397338867188,332.2818035888672,348.6879516601563,356.0365417480469
2018-05-29,360.9700012207031,350.6600036621094,357.7099914550781,352.4800109863281,4249600.0,349.1346740722656,294.9992074584961,334.2104034423828,332.7503216552734,349.46946411132814,353.77025146484374
2018-05-30,358.9200134277344,354.1000061035156,355.6499938964844,358.19000244140625,2825200.0,354.7904968261719,295.6275242614746,334.84871337890627,333.30652709960935,351.06121520996095,354.3982421875
2018-05-31,356.8299865722656,351.6199951171875,356.8299865722656,352.1600036621094,4406300.0,348.8177185058594,296.2149053955078,335.30793823242186,333.62756896972655,352.1695983886719,353.0016296386719
2018-06-01,358.1499938964844,354.4599914550781,355.7900085449219,356.7200012207031,2657800.0,353.33441162109375,296.8150171661377,335.799482421875,334.04939208984376,353.4156555175781,352.549951171875
2018-06-04,363.3900146484375,358.8500061035156,358.9700012207031,360.7300109863281,2950300.0,357.3063659667969,297.44269538879394,336.24954010009765,334.8954150390625,354.3566375732422,352.6767333984375
2018-06-05,363.3699951171875,358.8500061035156,360.5,360.1000061035156,2567800.0,356.6823425292969,298.07700843811034,336.6754092407227,335.7015576171875,353.97825927734374,354.18626708984374
2018-06-06,371.6000061035156,360.989990234375,362.4599914550781,371.55999755859375,4488400.0,368.0335693359375,298.7671996307373,337.13770385742185,336.5776208496094,355.61656188964844,356.8348815917969
2018-06-07,374.4800109863281,366.0499877929688,372.0,368.5299987792969,4517800.0,365.0323181152344,299.4428235626221,337.4906433105469,337.54839782714845,356.5397155761719,360.0778015136719
2018-06-08,371.4200134277344,365.4599914550781,368.1400146484375,369.5,3292900.0,365.9931335449219,300.10340003967286,337.8634887695313,338.56007385253906,357.5797485351562,362.6095458984375
2018-06-11,373.3299865722656,368.7999877929688,371.0,370.9400024414063,2468500.0,367.4194641113281,300.779204788208,338.0951483154297,339.4453411865234,358.6544494628906,364.6321655273438
2018-06-12,372.7300109863281,367.989990234375,371.239990234375,370.6199951171875,2440400.0,367.1025085449219,301.4502543640137,338.4300497436523,340.43150207519534,360.45123291015625,366.71619873046876
2018-06-13,371.0,363.2900085449219,370.6700134277344,363.8500061035156,3867600.0,360.3967590332031,302.10167625427243,338.72172607421874,341.1183624267578,361.01185913085936,365.1888366699219
2018-06-14,367.6400146484375,358.8299865722656,366.1499938964844,362.4200134277344,4039500.0,358.9803466796875,302.7397240447998,338.9965899658203,341.8435205078125,362.0281219482422,363.9784423828125
2018-06-15,361.6600036621094,353.4700012207031,358.1499938964844,357.8800048828125,9946000.0,354.4833984375,303.33914237976074,339.2501208496094,342.30212158203125,362.1430206298828,361.67649536132814
2018-06-18,357.6499938964844,352.3699951171875,353.19000244140625,354.739990234375,3363200.0,351.3731994628906,303.9231560516357,339.4813766479492,342.9011566162109,361.54970397949216,358.4672424316406
2018-06-19,347.1700134277344,338.57000732421875,347.1700134277344,341.1199951171875,6857300.0,337.8824768066406,304.4436181640625,339.4951461791992,343.30212829589846,359.6697174072266,352.62323608398435
2018-06-20,346.9800109863281,340.4599914550781,346.0,342.69000244140625,4540000.0,339.4375915527344,304.9685878753662,339.52338745117186,343.49076110839843,356.81011962890625,348.4314025878906
2018-06-21,341.1499938964844,336.20001220703125,341.1499938964844,337.6600036621094,4048300.0,334.455322265625,305.4848885345459,339.52534423828126,343.72699584960935,353.75242004394534,343.5263977050781
2018-06-22,340.94000244140625,336.6000061035156,340.42999267578125,338.9100036621094,3192000.0,335.6934814453125,306.01898849487304,339.5701843261719,343.7885095214844,350.7224548339844,339.76841430664064
2018-06-25,333.8500061035156,327.6000061035156,332.5199890136719,331.20001220703125,5006200.0,328.056640625,306.5066611480713,339.37526275634764,343.85892395019533,346.7861724853516,335.1051025390625
2018-06-26,334.3999938964844,330.4800109863281,332.3900146484375,331.29998779296875,3112400.0,328.1556701660156,306.9827814483643,339.1561260986328,343.882236328125,342.89148864746096,333.1597412109375
2018-06-27,341.4200134277344,329.760009765625,334.8500061035156,329.82000732421875,4578900.0,326.68975830078125,307.4427438354492,339.00108459472654,343.7786566162109,339.5207885742187,330.61017456054685
2018-06-28,337.5400085449219,327.2900085449219,330.0,334.6499938964844,3348000.0,331.473876953125,307.92667556762694,339.0903286743164,343.68639282226565,336.7701416015625,330.0138854980469
2018-06-29,340.0,335.3599853515625,337.19000244140625,335.510009765625,3108500.0,332.32574462890625,308.40828216552734,339.07010681152343,343.61826293945313,334.55437622070315,329.3403381347656
2018-07-02,336.3299865722656,329.32000732421875,330.69000244140625,336.0799865722656,2820700.0,332.89031982421875,308.8766156768799,338.9848187255859,343.6002563476562,332.7060882568359,330.30707397460935
2018-07-03,339.69000244140625,332.0,338.17999267578125,332.92999267578125,1464400.0,329.77020263671875,309.3109602355957,339.0334161376953,343.51649658203127,331.8948608398438,330.62998046875
2018-07-05,337.2799987792969,329.1000061035156,336.1499938964844,333.17999267578125,2427900.0,330.0178527832031,309.7266427612305,339.0532470703125,343.6304724121094,330.9528869628906,331.29559936523435
2018-07-06,336.1000061035156,330.45001220703125,332.8399963378906,334.6400146484375,2105100.0,331.4640197753906,310.15258010864255,338.97942016601564,343.50134765625,330.6537567138672,331.2936279296875
2018-07-09,343.0400085449219,336.510009765625,337.5,341.9200134277344,3128700.0,338.6748962402344,310.59993927001955,338.9840097045898,343.5178204345703,330.9518981933594,332.56345825195314
2018-07-10,348.0,342.7799987792969,342.7799987792969,347.1600036621094,3278300.0,343.86517333984375,311.07042083740237,339.02384521484373,343.6757476806641,332.5327514648437,334.7584289550781
2018-07-11,344.3900146484375,339.19000244140625,341.7300109863281,340.6000061035156,3056900.0,337.367431640625,311.5064138031006,338.8842764282227,343.8480114746094,333.4539276123047,336.2778747558594
2018-07-12,346.6000061035156,342.739990234375,345.2799987792969,346.0299987792969,2030700.0,342.7458801269531,311.9796881866455,338.8124871826172,344.2070849609375,335.0595397949219,338.8234802246094
